ProvinceKey,ProvinceName,ProvinceNameEng,RegionKey,Region,RegionEng,HouseholdIncomeRangeKey,HouseholdIncomeRange,HouseholdIncomeRangeEng,Year,TotalHousehold,HouseholdSize2Person,HouseholdSize4Person,HouseholdSize7Person,HouseholdSize8More,,,,
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,3,5.8,2.5,0.5,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,0,0.6,0.2,0,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,0.5,1.8,0,0,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,0,0,0,0,0,,
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,1.3,1.4,1,1.6,0,,
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,13.7,6.3,11.4,29.2,54.7
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,31.6,23.4,35.7,36.4,22.5
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,32.7,38.6,29.9,30.2,22.8
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,9.3,11.8,11.4,0.8,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,8.7,11.4,10,1.5,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,0.9,1.7,0.5,0.3,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,1.7,5,0,0,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,0.1,0.4,0,0,0,,
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2559,0,0,0,0,0,,
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2559,0.46,1.57,0,0,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2559,4.56,14.17,0.95,0,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2559,17.83,27.97,17.57,5.87,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2559,28.22,28.55,34.61,15.03,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2559,35.54,23.78,35.07,51.85,30.41
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2559,10.93,2.1,8.93,24.75,69.59
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2559,1.81,1.53,1.86,2.09,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2559,0.67,0.32,1.01,0.41,0,,
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,12952,5.7,8.3,13.5,0,,
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,50146,23.2,34.3,43,86.6
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,35445,25.3,26.8,18.9,9.3
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,38833,30.5,25.1,24.6,4.1
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,6055,8.1,3.9,0,0
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,2631,4,1.3,0,0
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,1377,2.8,0.2,0,0
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,251,0.6,0,0,0
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,0,0,0,0,0,,
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,1021,0,839,197,0,,
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,19271,2047,7608,8611,1020
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,36118,7405,17062,11306,406
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,48880,14066,23775,10977,0
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,10848,5321,4419,1183,0
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,8168,5805,1622,592,178
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,2297,1600,671,0,0
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,1021,1005,0,0,0
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,0,0,0,0,0,,
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,2,1.5,2.3,2.2,0,,
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,14.8,3.3,18.2,27.3,0
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,32.6,23.1,35,41.9,64.2
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,33.7,40.7,35.4,19.8,5.2
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,8.8,15.7,5,5.7,0
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,5.2,8.5,3.1,3.1,30.6
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,1.7,4.1,0.6,0,0
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,0.7,1.7,0.2,0,0
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,0.5,1.4,0,0,0,,
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,0,0.1,0,0,0,,
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,1,2.6,0,0,0
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,6,14.3,0.9,0.3,0
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,18.3,28.3,15.9,4.2,0
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,23.6,24.9,25,16.9,73.1
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,34.9,20,44.3,45.7,5.5
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,8.7,6.3,6.7,17.2,5.7
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,5.3,2.2,5.5,10.7,7.2
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,2.2,1.2,1.7,5,8.5,,
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,1,0,2.1,2,0,,
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,14.1,8.7,18,24,0
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,28.6,21.9,32.9,42.8,0
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,37.6,41.6,36,26.9,0
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,9.5,13.6,6.3,2,0
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,6.2,8.6,4.2,2.3,0
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,2.7,4.9,0.5,0,0
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,0.3,0.7,0,0,0
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,0,0,0,0,0,,
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,1779,0.1,1,0,0,,
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,232,0.1,0,0,0
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,36832,19.8,0.9,0,0
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,114999,34,31.6,5.6,0
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,80251,19.1,22.7,15.6,0
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,107458,15.9,32.6,42.5,10.2
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,31999,4.3,5.3,25.4,0
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,21077,4.1,4.1,9.4,77.6
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,8825,2.5,1.9,1.6,12.2,,
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,1,0.5,1.2,1.8,0,,
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,11.7,5,15,29.2,0
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,27.8,15.3,40.9,40,0
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,38.8,48.2,30.5,24.1,78.1
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,9.2,13.5,5.8,1.6,21.9
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,7.9,11.5,5,2.4,0
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,3,4.7,1.5,0.9,0
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,0.6,1.2,0,0,0
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,0.1,0.2,0,0,0,,
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,3315,0,1.6,3.5,15.5,,
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,72308,20.8,35.8,40.7,50.7
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,81866,40.2,31.8,35.2,22
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,52460,25.9,23.6,13.7,11.9
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,13140,7.2,4.6,5.5,0
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,6508,4.4,2.1,1.4,0
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,600,0.3,0.4,0,0
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,903,1.1,0,0,0
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,197,0.2,0,0,0,,
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2554,1467,0,0.8,0.2,0,,
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2554,17374,12.6,0.7,3.3,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2554,35062,20.5,7.3,0.4,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2554,134458,34.6,46,32.1,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2554,54553,8.9,18.9,21.2,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2554,57673,14.8,13.7,28.3,100
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2554,23660,3.7,8.3,9.1,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2554,14112,5,3.8,3.6,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2554,1831,0.1,0.4,1.7,0,,
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,11226,0.6,4.7,10.4,0,,
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,47735,13.7,17.9,24.5,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,95394,31.5,37.2,34.4,57.7
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,85893,40.5,27.6,18.3,42.3
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,18382,10,4.5,4.8,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,13629,2.7,6.8,5.6,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,1436,0.5,0.6,0.5,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,2231,0.6,0.73,1.5,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,0,0,0,0,0,,
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,9430,0.3,3.2,17.6,0,,
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,56866,10.4,33.8,43.9,64.9
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,77026,38.8,34.9,29.1,5.4
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,52203,33.1,21.2,6.6,26.7
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,13312,9.7,4.9,0,3
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,8050,6.2,1.5,2.8,0
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,1281,0.9,0.5,0,0
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,373,0.4,0,0,0
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,145,0.2,0,0,0,,
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,0.4,0.8,0.1,0.2,0,,
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,2.3,0.9,2.4,6.2,0
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,22.7,10.6,33.3,24.4,54.7
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,34.3,31.4,36.3,38.3,0
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,30,39.8,21.7,25.5,45.3
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,4.3,6.2,2.7,3.8,0
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,4.3,7.1,2.6,1.6,0
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,1.5,2.9,0.6,0,0
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,0.2,0.3,0.3,0,0,,
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,3388,1.7,3.9,5.6,0,,
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,24128,13.3,27.8,33.5,31.8
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,30681,29.3,31.1,29,21.7
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,26289,28,24,24.1,46.5
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,7777,9.5,6.1,7.8,0
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,7653,15,4.5,0,0
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,1477,2,1.5,0,0
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,440,0.9,0.3,0,0
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,539,0.4,0.9,0,0,,
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,797,0.3,1,0,0,,
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,711,1,0,0,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,7317,8.6,2.4,0,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,30720,28.9,16.2,8.8,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,30797,23.4,20.6,14.6,100
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,43515,26.7,33,36.9,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,20011,6.9,18.7,27.1,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,8019,2.8,7.4,11.3,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,1526,1.4,0.6,1.4,0,,
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,2654,1.2,1.6,4.4,0,,
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,10222,4.3,7.4,15.1,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,29744,14.1,29.2,20.6,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,56767,34.5,37.8,50,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,20392,15.9,14.4,6.1,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,21535,23.7,8.2,3.8,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,3667,4.3,1.1,0,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,1149,1.8,0,0,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,350,0.2,0.3,0,0,,
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2560,0.6,0,1.49,0,0,,
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2560,8,5.55,12.06,5.57,0
