ProvinceKey,ProvinceName,ProvinceNameEng,AmphurKey,AmphurName,AmphurNameEng,RegionKey,Expr1,Region,Year,NoOfHouseHold,HouseHoldRateChange,Source
47,สกลนคร              ,Sakon Nakhon        ,4704,พรรณานิคม                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2548,21687,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4705,พังโคน                        ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2548,14556,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4706,วาริชภูมิ                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2548,12548,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4707,นิคมน้ำอูน                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2548,3202,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4708,วานรนิวาส                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2548,27363,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4709,คำตากล้า                      ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2548,8978,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4710,บ้านม่วง                      ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2548,15303,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4711,อากาศอำนวย                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2548,16446,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4712,สว่างแดนดิน                   ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2548,37220,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4713,ส่องดาว                       ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2548,7331,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4714,เต่างอย                       ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2548,6057,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4715,โคกศรีสุพรรณ                  ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2548,9440,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4716,เจริญศิลป์                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2548,9868,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4717,โพนนาแก้ว                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2548,9061,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4718,ภูพาน                         ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2548,9917,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4701,เมืองสกลนคร                   ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2549,56197,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4702,กุสุมาลย์                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2549,11402,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4703,กุดบาก                        ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2549,7894,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4704,พรรณานิคม                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2549,22157,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4705,พังโคน                        ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2549,14950,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4706,วาริชภูมิ                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2549,12836,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4707,นิคมน้ำอูน                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2549,3279,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4708,วานรนิวาส                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2549,27950,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4709,คำตากล้า                      ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2549,9307,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4710,บ้านม่วง                      ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2549,15595,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4711,อากาศอำนวย                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2549,16891,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4712,สว่างแดนดิน                   ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2549,38004,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4713,ส่องดาว                       ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2549,7457,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4714,เต่างอย                       ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2549,6259,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4715,โคกศรีสุพรรณ                  ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2549,9678,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4716,เจริญศิลป์                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2549,10046,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4717,โพนนาแก้ว                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2549,9328,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4718,ภูพาน                         ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2549,10119,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4701,เมืองสกลนคร                   ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2550,58226,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4702,กุสุมาลย์                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2550,11581,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4703,กุดบาก                        ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2550,8065,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4704,พรรณานิคม                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2550,22558,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4705,พังโคน                        ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2550,15363,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4706,วาริชภูมิ                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2550,13045,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4707,นิคมน้ำอูน                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2550,3355,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4708,วานรนิวาส                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2550,28450,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4709,คำตากล้า                      ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2550,9521,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4710,บ้านม่วง                      ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2550,15864,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4711,อากาศอำนวย                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2550,17269,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4712,สว่างแดนดิน                   ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2550,38681,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4713,ส่องดาว                       ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2550,7598,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4714,เต่างอย                       ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2550,6388,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4715,โคกศรีสุพรรณ                  ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2550,9909,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4716,เจริญศิลป์                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2550,10195,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4717,โพนนาแก้ว                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2550,9511,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4718,ภูพาน                         ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2550,10195,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4701,เมืองสกลนคร                   ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2551,59645,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4702,กุสุมาลย์                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2551,11756,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4703,กุดบาก                        ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2551,8216,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4704,พรรณานิคม                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2551,23013,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4705,พังโคน                        ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2551,15717,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4706,วาริชภูมิ                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2551,13266,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4707,นิคมน้ำอูน                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2551,3416,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4708,วานรนิวาส                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2551,28832,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4709,คำตากล้า                      ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2551,9740,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4710,บ้านม่วง                      ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2551,16123,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4711,อากาศอำนวย                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2551,17649,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4712,สว่างแดนดิน                   ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2551,39172,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4713,ส่องดาว                       ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2551,7737,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4714,เต่างอย                       ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2551,6512,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4715,โคกศรีสุพรรณ                  ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2551,10054,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4716,เจริญศิลป์                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2551,10305,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4717,โพนนาแก้ว                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2551,9687,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4718,ภูพาน                         ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2551,10221,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4701,เมืองสกลนคร                   ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2552,61025,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4702,กุสุมาลย์                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2552,11990,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4703,กุดบาก                        ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2552,8404,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4704,พรรณานิคม                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2552,23501,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4705,พังโคน                        ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2552,16187,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4706,วาริชภูมิ                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2552,13471,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4707,นิคมน้ำอูน                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2552,3515,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4708,วานรนิวาส                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2552,29390,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4709,คำตากล้า                      ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2552,9961,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4710,บ้านม่วง                      ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2552,16516,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4711,อากาศอำนวย                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2552,18084,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4712,สว่างแดนดิน                   ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2552,39701,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4713,ส่องดาว                       ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2552,7880,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4714,เต่างอย                       ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2552,6664,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4715,โคกศรีสุพรรณ                  ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2552,10264,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4716,เจริญศิลป์                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2552,10487,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4717,โพนนาแก้ว                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2552,9900,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4718,ภูพาน                         ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2552,10371,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4701,เมืองสกลนคร                   ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2553,62603,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4702,กุสุมาลย์                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2553,12226,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4703,กุดบาก                        ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2553,8592,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4704,พรรณานิคม                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2553,23932,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4705,พังโคน                        ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2553,16579,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4706,วาริชภูมิ                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2553,13706,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4707,นิคมน้ำอูน                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2553,3610,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4708,วานรนิวาส                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2553,29910,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4709,คำตากล้า                      ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2553,10167,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4710,บ้านม่วง                      ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2553,16941,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4711,อากาศอำนวย                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2553,18711,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4712,สว่างแดนดิน                   ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2553,40252,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4713,ส่องดาว                       ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2553,8037,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4714,เต่างอย                       ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2553,6801,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4715,โคกศรีสุพรรณ                  ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2553,10498,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4716,เจริญศิลป์                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2553,10699,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4717,โพนนาแก้ว                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2553,10106,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4718,ภูพาน                         ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2553,10575,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4701,เมืองสกลนคร                   ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2554,64471,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4702,กุสุมาลย์                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2554,12515,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4703,กุดบาก                        ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2554,8788,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4704,พรรณานิคม                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2554,24469,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4705,พังโคน                        ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2554,16998,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4706,วาริชภูมิ                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2554,14119,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4707,นิคมน้ำอูน                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2554,3750,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4708,วานรนิวาส                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2554,30471,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4709,คำตากล้า                      ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2554,10502,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4710,บ้านม่วง                      ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2554,17418,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4711,อากาศอำนวย                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2554,19189,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4712,สว่างแดนดิน                   ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2554,40800,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4713,ส่องดาว                       ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2554,8196,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4714,เต่างอย                       ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2554,6978,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4715,โคกศรีสุพรรณ                  ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2554,10693,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4716,เจริญศิลป์                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2554,10951,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4717,โพนนาแก้ว                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2554,10290,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4718,ภูพาน                         ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2554,10738,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4701,เมืองสกลนคร                   ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2555,66437,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4702,กุสุมาลย์                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2555,12813,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4703,กุดบาก                        ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2555,9030,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4704,พรรณานิคม                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2555,24897,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4705,พังโคน                        ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2555,17553,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4706,วาริชภูมิ                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2555,14642,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4707,นิคมน้ำอูน                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2555,3926,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4708,วานรนิวาส                     ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2555,31166,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4709,คำตากล้า                      ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2555,11683,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4710,บ้านม่วง                      ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2555,18169,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4711,อากาศอำนวย                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2555,19753,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4712,สว่างแดนดิน                   ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2555,41372,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4713,ส่องดาว                       ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2555,8319,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4714,เต่างอย                       ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2555,7255,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4715,โคกศรีสุพรรณ                  ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2555,10964,0,กรมการปกครอง  กระทรวงมหาดไทย
47,สกลนคร              ,Sakon Nakhon        ,4716,เจริญศิลป์                    ,NULL,2,2,ภาคตะวันออกเฉียงเหนือ,2555,11190,0,กรมการปกครอง  กระทรวงมหาดไทย
