ProvinceKey,ProvinceName,ProvinceNameEng,RegionKey,Region,RegionEng,HouseholdIncomeRangeKey,HouseholdIncomeRange,HouseholdIncomeRangeEng,Year,TotalHousehold,HouseholdSize2Person,HouseholdSize4Person,HouseholdSize7Person,HouseholdSize8More,,,,
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,2.9,0,2.5,6.6,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,0.6,1.6,0,0,0,,
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,1.1,1.4,1,1.1,0,,
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,13.1,4.4,11.3,29.1,54.7
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,30.4,24.1,33.4,34.9,22.5
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,34.2,39.8,31.6,31.4,22.8
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,9.5,11.8,11.5,1.5,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,8.8,10.9,10.6,1.5,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,1.1,2.3,0.6,0.5,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,1.6,4.8,0,0,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,0.2,0.5,0,0,0,,
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2559,0,0,0,0,0,,
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2559,0.46,1.57,0,0,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2559,3.61,11.19,0.78,0,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2559,15.34,26.72,14.23,3.49,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2559,21.7,23.27,25.23,12.83,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2559,40.38,28.21,43.22,50.3,30.41
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2559,15.4,6.72,12.61,30.88,69.59
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2559,2.45,2,2.91,2.09,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2559,0.67,0.32,1.01,0.41,0,,
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,1058,1,0.9,0,0,,
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,5276,9,1.9,0,0
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,15462,18.7,9.7,2.6,0
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,39628,35.1,28.9,15.4,0
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,34793,15.8,23.9,32,25.8
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,35643,13.7,28,27.4,70.2
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,12943,4.2,4.8,20.9,0
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,1973,2.1,0.5,1.7,4.1
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,913,0.3,1.3,0,0,,
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,0,0,0,0,0,,
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,0,0,0,0,0
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,3446,3014,448,0,0
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,18761,10531,6489,1709,0
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,27950,8149,14545,5029,186
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,50922,9117,26236,14527,1033
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,19909,4242,6321,9104,209
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,4977,1972,1063,1906,0
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,1787,186,839,592,178,,
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,0.8,1.2,0.9,0,0,,
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,0.4,0.3,0.7,0,0
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,3.3,6.8,1.6,1.3,0
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,20.8,33.6,18.2,5.8,0
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,21.7,22.5,24.4,15.9,0
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,35.8,22.9,38.7,52.6,10.9
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,11,7.1,11.1,15.5,53.3
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,4.7,3.5,3.6,8.8,5.2
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,1.4,2,0.9,0,30.6,,
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,0,0.1,0,0,0,,
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,1,2.6,0,0,0
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,5.2,12.4,0.9,0.3,0
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,18.7,29.2,15.9,4.2,0
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,23.1,23.8,24.9,16.9,73.1
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,35,22.1,44.4,42.2,5.5
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,9.3,6.4,6.6,20.5,5.7
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,5.5,2.4,5.7,11,7.2
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,2.2,1.2,1.7,5,8.5,,
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,0,0,0.1,0,0,,
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,1.2,2.4,0,0,0
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,6.9,12.8,1,0,0
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,23.9,35.7,14.3,4.2,0
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,25.4,25.7,27.3,19.2,0
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,28.8,13.2,43.1,50.3,0
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,7.9,4.7,8,19.3,0
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,5.3,5.2,5.7,4.7,0
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,0.6,0.3,0.5,2.3,0,,
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,1547,0,1,0,0,,
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,464,0.4,0,0,0
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,35367,19.3,0.6,0,0
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,112413,33.3,30.7,5.6,0
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,79941,20,22.5,12.7,0
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,111101,16,33.7,45.1,10.2
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,31158,4.4,4.5,25.6,0
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,22636,4.1,5.1,9.4,77.6
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,8825,2.5,1.9,1.6,12.2,,
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,0.3,0.5,0,0,0,,
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,0.1,0.2,0,0,0
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,2.2,3.9,0.7,0,0
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,23.9,36.6,14,3.6,0
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,29,25,37.3,21.7,0
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,30.1,23.4,32.6,50.5,0
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,9.1,5.8,9.5,19.4,56.4
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,3.8,3.6,4.6,1.6,21.6
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,1.5,0.9,1.3,3.3,21.9,,
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,0,0,0,0,0,,
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,1822,1.5,0.5,0,0
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,11551,11.7,1.5,0,0
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,92621,59.4,34.7,14.2,0
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,53789,14.2,28.8,27.6,31
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,49329,8.5,23.6,42.4,35.2
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,14523,2.4,8.7,7.5,22
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,6006,1.9,1.4,7,11.9
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,1656,0.2,0.9,1.4,0,,
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2554,1467,0,0.8,0.2,0,,
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2554,14522,10.9,0.1,3.3,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2554,30268,18.2,5.9,0.4,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2554,135790,36.3,46.2,30.6,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2554,56584,10,18.8,22.7,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2554,61956,15.8,15.6,28.3,100
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2554,23660,3.7,8.3,9.1,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2554,13901,5,3.7,3.6,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2554,2042,0.1,0.5,1.7,0,,
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,2344,0.6,0.7,1.8,0,,
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,3489,2.1,1.1,0,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,21752,18.4,1.6,0,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,74442,44.7,18.3,9.5,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,62752,18.1,30.1,16,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,72687,12.9,31.3,45.3,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,22479,2.2,10.4,12.1,100
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,12257,1,5,11.1,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,3724,0,1.5,4.2,0,,
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,79,0.1,0,0,0,,
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,1859,2,0,0,0
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,16644,15.6,1.7,2.3,0
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,82437,47.6,34.7,22.5,0
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,50660,16.5,28.4,26.3,36.7
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,51446,14.1,27.8,36.2,33.6
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,11769,3.2,6,9.8,0
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,3024,0.6,1,2.5,26.7
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,766,0.3,0.4,0.3,3,,
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,0.5,0.9,0.1,0,0,,
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,1.6,2.9,0.8,0.3,0
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,9,17.5,3.1,2.2,0
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,32.5,42.2,30.7,11.5,0
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,22.4,18.1,29.2,15.1,7.8
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,23.9,12.3,28.7,42.7,38.5
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,6,3.1,3,22.1,53.7
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,3.7,3,3.8,5.3,0
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,0.4,0,0.6,0.8,0,,
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,1322,1.3,1.3,1.5,0,,
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,705,1.5,0.3,0,0
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,6974,15.2,2.2,1.5,0
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,28862,42.3,24.8,9,0
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,21061,11.9,26.4,24.9,0
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,25000,13.8,28.1,35.3,53.5
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,10815,9.4,9.1,17.4,0
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,6130,3.5,5.4,10.5,46.5
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,1504,1,2.4,0,0,,
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,797,0.3,1,0,0,,
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,517,0.8,0,0,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,7317,8.6,2.4,0,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,28804,27.3,14.8,8.8,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,29928,23.1,19.5,14.6,100
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,45858,29,34.8,35.4,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,19444,6.9,17.9,26.6,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,9221,2.8,8.9,13.1,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,1526,1.4,0.6,1.4,0,,
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,862,0.6,0.7,0,0,,
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,1413,1.7,0,0,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,6902,7.1,1.7,1.7,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,24992,24.4,8.3,6.6,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,24379,15.7,20.3,8.6,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,49497,31,40.8,24.5,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,27241,14.7,18.4,41.9,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,9630,4,9,12.9,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,1563,0.8,0.8,3.8,0,,
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2560,0.1,0,0.3,0,0,,
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2560,0.5,1.1,0,0,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2560,4.9,9.06,1.19,0,0
